"","ID","Baboons.3-6","Baboons.6-9","Baboons.birth-3","Baboons.gest","Baboons.peri_concpt","Banded.Mongoose.3-6","Banded.Mongoose.6-9","Banded.Mongoose.birth-3","Banded.Mongoose.gest","Banded.Mongoose.peri_concpt","BB.Jackal.3-6","BB.Jackal.6-9","BB.Jackal.birth-3","BB.Jackal.gest","BB.Jackal.peri_concpt","BE.Fox.3-6","BE.Fox.6-9","BE.Fox.birth-3","BE.Fox.gest","BE.Fox.peri_concpt","Buffalo.3-6","Buffalo.6-9","Buffalo.birth-3","Buffalo.gest","Buffalo.peri_concpt","Bushbuck.3-6","Bushbuck.6-9","Bushbuck.birth-3","Bushbuck.gest","Bushbuck.peri_concpt","Cattle.3-6","Cattle.6-9","Cattle.birth-3","Cattle.gest","Cattle.peri_concpt","Cheetah.3-6","Cheetah.6-9","Cheetah.birth-3","Cheetah.gest","Cheetah.peri_concpt","Eland.3-6","Eland.6-9","Eland.birth-3","Eland.gest","Eland.peri_concpt","Elephant.3-6","Elephant.6-9","Elephant.birth-3","Elephant.gest","Elephant.peri_concpt","Giraffe.3-6","Giraffe.6-9","Giraffe.birth-3","Giraffe.gest","Giraffe.peri_concpt","Gnu.3-6","Gnu.6-9","Gnu.birth-3","Gnu.gest","Gnu.peri_concpt","Grants.3-6","Grants.6-9","Grants.birth-3","Grants.gest","Grants.peri_concpt","Hartebeast.3-6","Hartebeast.6-9","Hartebeast.birth-3","Hartebeast.gest","Hartebeast.peri_concpt","Hippo.3-6","Hippo.6-9","Hippo.birth-3","Hippo.gest","Hippo.peri_concpt","Impala.3-6","Impala.6-9","Impala.birth-3","Impala.gest","Impala.peri_concpt","Lion.3-6","Lion.6-9","Lion.birth-3","Lion.gest","Lion.peri_concpt","Oribi.3-6","Oribi.6-9","Oribi.birth-3","Oribi.gest","Oribi.peri_concpt","Ostrich.3-6","Ostrich.6-9","Ostrich.birth-3","Ostrich.gest","Ostrich.peri_concpt","Other.3-6","Other.6-9","Other.birth-3","Other.gest","Other.peri_concpt","Reedbuck.3-6","Reedbuck.6-9","Reedbuck.birth-3","Reedbuck.gest","Reedbuck.peri_concpt","Shoats.3-6","Shoats.6-9","Shoats.birth-3","Shoats.gest","Shoats.peri_concpt","Slender.Mongoose.3-6","Slender.Mongoose.6-9","Slender.Mongoose.birth-3","Slender.Mongoose.gest","Slender.Mongoose.peri_concpt","Spotted.Hyena.3-6","Spotted.Hyena.6-9","Spotted.Hyena.birth-3","Spotted.Hyena.gest","Spotted.Hyena.peri_concpt","SS.Jackal.3-6","SS.Jackal.6-9","SS.Jackal.birth-3","SS.Jackal.gest","SS.Jackal.peri_concpt","Thomsons.3-6","Thomsons.6-9","Thomsons.birth-3","Thomsons.gest","Thomsons.peri_concpt","Topi.3-6","Topi.6-9","Topi.birth-3","Topi.gest","Topi.peri_concpt","total.3-6","total.6-9","total.birth-3","total.gest","total.peri_concpt","Warthog.3-6","Warthog.6-9","Warthog.birth-3","Warthog.gest","Warthog.peri_concpt","Waterbuck.3-6","Waterbuck.6-9","Waterbuck.birth-3","Waterbuck.gest","Waterbuck.peri_concpt","Zebra.3-6","Zebra.6-9","Zebra.birth-3","Zebra.gest","Zebra.peri_concpt","num.transects.3-6","num.transects.6-9","num.transects.birth-3","num.transects.gest","num.transects.peri_concpt","lastUpdated","sampleID","eartag","Name","PrevID","Sex","AgeClass","Status","FirstSeen","DenGrad","Disappeared","Mom","Birthdate","NumberLittermates","Litrank","ArrivedDen","LeaveDen","Fate","MortalitySource","DeathDate","Weaned","Clan","park","miscNotes"
"270","jup",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5.41666666666667,203.645833333333,0.208333333333333,5.625,52.8125,NA,NA,NA,NA,NA,1.77083333333333,0,3.02083333333333,2.375,0,NA,NA,NA,NA,NA,14.4791666666667,19.2708333333333,16.875,8.25,2.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,11.9791666666667,2.70833333333333,6.875,8.75,0.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,275,96.0416666666667,216.979166666667,116,15.625,17.0833333333333,7.5,15.1041666666667,19.875,4.47916666666667,366.5625,337.083333333333,259.6875,170.5,88.9583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,40.8333333333333,7.91666666666667,0.625,9.625,12.2916666666667,12,12,12,10,12,"18-Jul-16",349,"349","jupiter","","m","c","resident",2001-02-14,"18-Sep-01",2002-12-17,"oke",2001-01-05,1,2,"","","u","","","5/25/02","talek","tk","talek west. master list: birthdate=12/14/2000 dengrad calced by pat"
"271","jut",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.625,221.041666666667,34.2708333333333,675.208333333333,342.8125,NA,NA,NA,NA,NA,2.70833333333333,0,0,0,0.833333333333333,NA,NA,NA,NA,NA,3.02083333333333,3.33333333333333,5.20833333333333,0,7.39583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,8.02083333333333,3.125,2.60416666666667,3.75,4.6875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,134.0625,62.8125,31.875,12.3958333333333,98.2291666666667,26.3541666666667,27.8125,42.0833333333333,28.3333333333333,15.625,179.166666666667,378.541666666667,146.979166666667,775.3125,493.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.375,60.4166666666667,30.9375,55.625,23.8541666666667,12,12,12,12,12,"21-Jul-16",267,"360","juliet","","f","c","resident",1999-01-29,"20-Jun-99",2003-11-24,"ger",1998-11-30,1,1,"12/5/98","","k","","","12/24/99","talek","tk","talek east. dengrad calced by pat"
"272","jy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.9375,0.208333333333333,81.6666666666667,13.6458333333333,0,NA,NA,NA,NA,NA,1.77083333333333,5.3125,9.27083333333333,5.10416666666667,10.2083333333333,NA,NA,NA,NA,NA,3.33333333333333,26.5625,1.875,2.5,11.9791666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.97916666666667,17.5,2.39583333333333,3.22916666666667,1.5625,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,70.4166666666667,140.9375,30.4166666666667,101.979166666667,168.333333333333,22.3958333333333,31.3541666666667,18.3333333333333,61.6666666666667,49.7916666666667,113.333333333333,222.8125,170.520833333333,196.979166666667,241.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.5,0.9375,26.5625,8.85416666666667,0,12,12,12,12,12,"26-Mar-08",NA,"","jerry","","m","c","resident",1989-09-05,"17-Apr-90",1990-05-02,"lg",1989-08-05,1,2,"9/1/89","3/3/90","k","","5/2/90","","talek","tk","dengrad calced by pat"
"273","kal",0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,1.30208333333333,0,0.416666666666667,0.486111111111111,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0,0.0833333333333333,0,0,0,0.347222222222222,0,0,0.25,0.208333333333333,0.833333333333333,0,0,0,0.104166666666667,17.5694444444444,140.833333333333,0.347222222222222,2.5,3.54166666666667,3.81944444444444,8.33333333333333,4.65277777777778,1.25,2.1875,0.347222222222222,1.75,0.208333333333333,NA,NA,NA,NA,NA,12.875,13.0729166666667,6.11111111111111,7.41666666666667,6.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.125,1.19791666666667,0,0.833333333333333,0.555555555555556,5.375,8.95833333333333,5.83333333333333,10.6666666666667,6.875,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,95.625,159.21875,36.5972222222222,70.75,132.847222222222,12.75,26.8229166666667,2.22222222222222,14.6666666666667,32.5,134,219.427083333333,93.1944444444444,264.75,187.222222222222,0.875,2.70833333333333,0.833333333333333,1,1.18055555555556,0.625,0,0,0,0,0.75,0.104166666666667,18.6805555555556,8,0.902777777777778,10,24,18,15,18,"21-Jul-16",NA,"","kalenjin","","f","c","resident",2006-09-19,"",2007-03-13,"art",2006-08-07,1,2,"","","k","","3/13/07","","talek","tk","talek west"
"274","kang",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,20.3125,5,43.8541666666667,566.041666666667,490,NA,NA,NA,NA,NA,0.833333333333333,4.16666666666667,2.60416666666667,0,0.75,NA,NA,NA,NA,NA,4.79166666666667,3.85416666666667,3.4375,5.9375,7.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.45833333333333,0.9375,3.4375,3.125,4.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,154.375,193.229166666667,170.104166666667,183.125,261.375,41.6666666666667,51.1458333333333,21.0416666666667,17.8125,26.875,242.1875,258.333333333333,289.791666666667,814.0625,798,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,13.75,0,45.3125,38.0208333333333,7,12,12,12,12,10,"18-Jul-16",205,"","kanga","","m","c","resident",1996-10-11,"13-May-97",1998-02-15,"lg",1996-10-07,1,1,"10/20/96","","k","","","11/21/97","talek","tk","dengrad calced by pat"
"275","kant",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,5,0.208333333333333,53.3333333333333,390.729166666667,2.8125,NA,NA,NA,NA,NA,2.375,3.85416666666667,0,0,3.4375,NA,NA,NA,NA,NA,3.375,18.4375,6.97916666666667,4.0625,6.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,7.5,9.79166666666667,1.77083333333333,7.70833333333333,8.95833333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,114.625,244.791666666667,25.7291666666667,95.8333333333333,101.145833333333,18.625,15.9375,4.6875,5,15.4166666666667,158,293.645833333333,107.395833333333,533.75,180.729166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.5,0.625,14.8958333333333,30.4166666666667,42.7083333333333,10,12,12,12,12,"",NA,"","kant","","u","c","resident",NA,"",2000-09-03,"mali",2000-07-30,0,NA,"","","a","","","","talek","tk","dengrad calced by pat"
"276","kcha",NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.104166666666667,NA,NA,NA,NA,0,NA,NA,NA,NA,0.9375,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.208333333333333,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,35.4166666666667,NA,NA,NA,NA,4.27083333333333,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,4.89583333333333,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0.104166666666667,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,0,NA,NA,NA,NA,146.145833333333,NA,NA,NA,NA,22.5,NA,NA,NA,NA,232.916666666667,NA,NA,NA,NA,1.35416666666667,NA,NA,NA,NA,0,NA,NA,NA,NA,16.9791666666667,NA,NA,NA,NA,12,"19-Jul-16",695,"","Kichakani","","m","c","resident",2013-04-28,"",2013-06-13,"avce",2013-04-30,1,NA,"","","k","starvation?","6/13/13","","talek","","found dead @ Riverbend Den"
"277","kdy",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.208333333333333,5.41666666666667,5.625,52.8125,390.9375,NA,NA,NA,NA,NA,3.02083333333333,1.77083333333333,2.375,0,1.5625,NA,NA,NA,NA,NA,16.875,14.4791666666667,8.25,2.8125,3.85416666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.875,11.9791666666667,8.75,0.9375,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,216.979166666667,275,116,15.625,103.125,15.1041666666667,17.0833333333333,19.875,4.47916666666667,5.52083333333333,259.6875,366.5625,170.5,88.9583333333333,542.916666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.625,40.8333333333333,9.625,12.2916666666667,30.4166666666667,12,12,10,12,12,"19-Apr-16",338,"338","kennedy","grimace","m","c","resident",2001-05-20,"30-Jul-01",2004-03-03,"nav",2000-10-03,1,2,"","","d","","","7/19/02","talek","tk","talek west. master list: sex=u dengrad calced by pat"
"278","ken",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.729166666666667,233.125,0.9375,166.458333333333,75.1041666666667,NA,NA,NA,NA,NA,7.1875,1.5625,0.416666666666667,2.1875,1.77083333333333,NA,NA,NA,NA,NA,7.1875,12.1875,3.64583333333333,4.27083333333333,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.25,5.10416666666667,8.4375,8.64583333333333,6.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.145833333333,125.208333333333,346.770833333333,145.9375,189.270833333333,53.125,29.1666666666667,48.8541666666667,23.3333333333333,19.0625,290.416666666667,450.416666666667,418.333333333333,363.333333333333,301.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.79166666666667,44.0625,9.27083333333333,12.5,5.625,12,12,12,12,12,"21-Jul-16",NA,"","kenya","","f","c","resident",1994-12-27,"",1995-06-25,"gil",1994-12-21,1,1,"12/30/94","","k","","6/25/95","","talek","tk","dengrad calced by pat"
"279","kerm",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.729166666666667,233.125,0.9375,166.458333333333,75.1041666666667,NA,NA,NA,NA,NA,7.1875,1.5625,0.416666666666667,2.1875,1.77083333333333,NA,NA,NA,NA,NA,7.1875,12.1875,3.64583333333333,4.27083333333333,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.25,5.10416666666667,8.4375,8.64583333333333,6.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.145833333333,125.208333333333,346.770833333333,145.9375,189.270833333333,53.125,29.1666666666667,48.8541666666667,23.3333333333333,19.0625,290.416666666667,450.416666666667,418.333333333333,363.333333333333,301.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.79166666666667,44.0625,9.27083333333333,12.5,5.625,12,12,12,12,12,"26-Mar-08",NA,"","kermit","","u","c","resident",NA,"",1994-12-30,"hob",1994-12-28,0,NA,"","","k","","12/30/94","","talek","tk","dengrad calced by pat"
"280","kier",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.54166666666667,192.604166666667,0,5.625,52.8125,NA,NA,NA,NA,NA,2.60416666666667,0,4.16666666666667,0,0,NA,NA,NA,NA,NA,25.2083333333333,16.5625,5.72916666666667,9.75,4.16666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,12.9166666666667,2.91666666666667,7.29166666666667,6.875,3.02083333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,310,87.8125,188.020833333333,95,31.875,19.4791666666667,4.27083333333333,14.375,17.75,4.6875,413.541666666667,312.708333333333,220.208333333333,147,108.229166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,39.7916666666667,8.54166666666667,0.625,12,11.6666666666667,12,12,12,10,12,"21-Jul-16",352,"","kierkegaard","","f","c","resident",2001-02-06,"01-Nov-01",2005-06-03,"mali",2000-12-25,1,2,"","","k","speared","","4/7/02","talek","tk","talek west. master list:sex=f dengrad calced by pat"
"281","kik",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.208333333333333,8.4375,0.138888888888889,22.0833333333333,50,NA,NA,NA,NA,NA,0,0.520833333333333,0.138888888888889,0,1.14583333333333,NA,NA,NA,NA,NA,3.54166666666667,1.25,2.63888888888889,2.70833333333333,6.04166666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66666666666667,0.416666666666667,5.41666666666667,5.20833333333333,3.33333333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,33.6458333333333,27.3958333333333,100.416666666667,59.8958333333333,83.2291666666667,5.52083333333333,2.29166666666667,10.4166666666667,11.5625,2.5,47.1875,58.4375,119.166666666667,114.166666666667,165.729166666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.60416666666667,18.125,0,12.7083333333333,19.4791666666667,12,12,9,12,12,"19-Jul-16",747,"","kikuyu","","m","c","resident",2003-02-21,"01-Oct-03",2006-09-19,"art",2002-11-24,NA,NA,"","","d","","","9/18/03","talek","tk","dengrad calced by pat"
"282","kili",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.729166666666667,233.125,0.9375,166.458333333333,75.1041666666667,NA,NA,NA,NA,NA,7.1875,1.5625,0.416666666666667,2.1875,1.77083333333333,NA,NA,NA,NA,NA,7.1875,12.1875,3.64583333333333,4.27083333333333,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,6.25,5.10416666666667,8.4375,8.64583333333333,6.66666666666667,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,211.145833333333,125.208333333333,346.770833333333,145.9375,189.270833333333,53.125,29.1666666666667,48.8541666666667,23.3333333333333,19.0625,290.416666666667,450.416666666667,418.333333333333,363.333333333333,301.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,4.79166666666667,44.0625,9.27083333333333,12.5,5.625,12,12,12,12,12,"18-Jul-16",NA,"","kilimanjaro","","m","c","resident",1994-12-30,"",1995-07-02,"gil",1994-12-21,1,2,"12/30/94","","k","","7/5/95","","talek","tk","dengrad calced by pat"
"283","king",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.833333333333333,0,0.0694444444444444,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.0694444444444444,0,0,0.416666666666667,0,0,0,0.694444444444444,1,0.178571428571429,0,0,0.694444444444444,143.083333333333,20.1785714285714,0,0.625,9.5,6.41666666666667,1.07142857142857,8.47222222222222,3.203125,2.98611111111111,0.583333333333333,0,1.31944444444444,0.208333333333333,0,NA,NA,NA,NA,NA,5.08333333333333,3.03571428571429,9.65277777777778,5.625,3.4375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.694444444444444,0.625,0.208333333333333,8.08333333333333,2.94642857142857,11.25,5.55555555555556,5.9375,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,55.1666666666667,9.10714285714286,141.319444444444,82.9861111111111,14.4375,3,2.85714285714286,38.0555555555556,12.2916666666667,8.1875,230.333333333333,62.5,215.902777777778,115.416666666667,51.5625,0.25,1.33928571428571,1.18055555555556,2.421875,1.875,0,0.357142857142857,0,0,0.0694444444444444,7.25,21.4285714285714,3.05555555555556,2.56944444444444,4.125,15,14,18,18,20,"15-Jul-16",NA,"","kingsley","pacman","f","c","resident",2006-06-09,"",2007-11-06,"ali",2006-04-01,1,1,"","","k","","","3/12/07","talek","tk","talek west"
"284","kip",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,1.66666666666667,75.1041666666667,55,60,438.229166666667,NA,NA,NA,NA,NA,1.45833333333333,1.77083333333333,0,0,0,NA,NA,NA,NA,NA,8.22916666666667,4.47916666666667,8.85416666666667,4.58333333333333,3.75,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.4375,6.04166666666667,8.85416666666667,1.875,1.14583333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,238.541666666667,230.9375,151.979166666667,27.3958333333333,45.8333333333333,29.375,20,16.0416666666667,3.54166666666667,18.2291666666667,283.020833333333,342.5,247.916666666667,117.604166666667,564.895833333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3125,4.16666666666667,7.1875,20.2083333333333,57.7083333333333,12,12,12,12,12,"21-Jul-16",131,"","kipling","","f","c","resident",1993-12-15,"23-Aug-94",2000-09-26,"who",1993-12-10,1,1,"12/16/93","","k","","","9/10/94","talek","tk","dengrad calced by pat"
"285","kips",0,0,0,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2.08333333333333,0.588235294117647,1.25,0,0,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0,0,0.625,0.15625,0,0,0,0,0,0,0.333333333333333,0,0,0.078125,1.66666666666667,0.0833333333333333,25.5882352941176,20.9027777777778,15.3125,105.208333333333,4.66666666666667,6.69117647058824,4.02777777777778,1.171875,2.5,4.41666666666667,4.77941176470588,1.52777777777778,0.859375,0.416666666666667,NA,NA,NA,NA,NA,9.08333333333333,24.1911764705882,10.9722222222222,3.359375,10,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.166666666666667,2.27941176470588,0,0.390625,0.625,8.08333333333333,13.1617647058824,6.45833333333333,3.59375,7.5,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,183.75,312.941176470588,121.041666666667,41.40625,163.333333333333,29.5,50.4411764705882,14.7222222222222,4.296875,15.625,248.5,466.176470588235,193.541666666667,96.09375,327.708333333333,0.833333333333333,3.60294117647059,0.486111111111111,1.796875,2.70833333333333,0,0,0.0694444444444444,0,0,5.5,21.9117647058824,11.4583333333333,23.671875,18.125,15,17,18,16,6,"02-Feb-16",NA,"","kipsigis","","f","c","resident",2009-11-18,"15-Jul-10",2010-11-22,"art",2009-10-25,0,NA,"","","k","","","9/14/10","talek","tk",""
"286","kk",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.3125,147.1875,0,114.6875,477.8125,NA,NA,NA,NA,NA,2.03125,1.25,3.33333333333333,2.39583333333333,1.35416666666667,NA,NA,NA,NA,NA,2.5,2.60416666666667,7.91666666666667,0.520833333333333,14.2708333333333,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3.28125,1.14583333333333,8.33333333333333,1.97916666666667,2.8125,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,60.9375,74.8958333333333,73.5416666666667,14.375,127.708333333333,17.34375,39.8958333333333,34.8958333333333,26.875,51.875,87.1875,339.0625,131.770833333333,191.25,806.25,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,0.78125,72.0833333333333,3.75,30.4166666666667,130.416666666667,8,12,12,12,12,"26-Mar-08",57,"","kirk","","m","c","resident",1991-01-17,"30-Aug-91",1992-01-17,"bf",1990-12-15,1,2,"1/25/91","","k","","1/17/92","","talek","tk","dengrad calced by pat"
